Property Name,Portfolio Manager ID,Portfolio Manager Meter ID,Meter Name,Meter Type,Meter Consumption ID,Start Date,End Date,Usage/Quantity,Usage Units,Cost ($)
Scarborough Village Employment & Social Services,34999131,190078895,AUTO_Scarborough Village Employment & Social Services-Electric,Electric - Grid,8451540657,2022-11-01 00:00:00,2022-12-01 00:00:00,19673.33,kWh (thousand Watt-hours),3034.29
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526897,2022-01-01 00:00:00,2022-02-01 00:00:00,1900.56,kWh (thousand Watt-hours),303.19
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526898,2022-02-01 00:00:00,2022-03-01 00:00:00,1667.22,kWh (thousand Watt-hours),275.02
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526899,2022-03-01 00:00:00,2022-04-01 00:00:00,1899.7,kWh (thousand Watt-hours),321.79
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526900,2022-04-01 00:00:00,2022-05-01 00:00:00,2506.0,kWh (thousand Watt-hours),416.79
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526901,2022-05-01 00:00:00,2022-06-01 00:00:00,3155.98,kWh (thousand Watt-hours),519.56
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526902,2022-06-01 00:00:00,2022-07-01 00:00:00,3450.04,kWh (thousand Watt-hours),575.25
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526903,2022-07-01 00:00:00,2022-08-01 00:00:00,4219.74,kWh (thousand Watt-hours),683.35
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526904,2022-08-01 00:00:00,2022-09-01 00:00:00,4124.43,kWh (thousand Watt-hours),680.4
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526905,2022-09-01 00:00:00,2022-10-01 00:00:00,2975.18,kWh (thousand Watt-hours),491.72
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526906,2022-10-01 00:00:00,2022-11-01 00:00:00,2675.9,kWh (thousand Watt-hours),443.57
Scarlett Woods Golf Course,34999987,190078908,AUTO_Scarlett Woods Golf Course-Electric,Electric - Grid,8451526907,2022-11-01 00:00:00,2022-12-01 00:00:00,2979.24,kWh (thousand Watt-hours),482.69
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526909,2022-01-01 00:00:00,2022-02-01 00:00:00,2221.67,cm (cubic meters),901.92
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526910,2022-02-01 00:00:00,2022-03-01 00:00:00,1696.48,cm (cubic meters),700.66
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526911,2022-03-01 00:00:00,2022-04-01 00:00:00,1390.18,cm (cubic meters),613.55
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526912,2022-04-01 00:00:00,2022-05-01 00:00:00,852.6,cm (cubic meters),424.69
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526913,2022-05-01 00:00:00,2022-06-01 00:00:00,178.76,cm (cubic meters),-62.37
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526914,2022-06-01 00:00:00,2022-07-01 00:00:00,103.47,cm (cubic meters),84.44
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526915,2022-07-01 00:00:00,2022-08-01 00:00:00,37.98,cm (cubic meters),87.51
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526916,2022-08-01 00:00:00,2022-09-01 00:00:00,95.99,cm (cubic meters),125.86
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526917,2022-09-01 00:00:00,2022-10-01 00:00:00,304.39,cm (cubic meters),226.28
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526918,2022-10-01 00:00:00,2022-11-01 00:00:00,564.22,cm (cubic meters),362.13
Scarlett Woods Golf Course,34999987,190078910,AUTO_Scarlett Woods Golf Course-Natural Gas,Natural Gas,8451526919,2022-11-01 00:00:00,2022-12-01 00:00:00,1114.61,cm (cubic meters),606.38
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529305,2022-01-01 00:00:00,2022-02-01 00:00:00,47136.78,kWh (thousand Watt-hours),6636.74
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529306,2022-02-01 00:00:00,2022-03-01 00:00:00,41542.29,kWh (thousand Watt-hours),5863.11
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529307,2022-03-01 00:00:00,2022-04-01 00:00:00,39871.89,kWh (thousand Watt-hours),5771.43
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529308,2022-04-01 00:00:00,2022-05-01 00:00:00,36401.98,kWh (thousand Watt-hours),4976.04
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529309,2022-05-01 00:00:00,2022-06-01 00:00:00,35691.85,kWh (thousand Watt-hours),5085.94
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529310,2022-06-01 00:00:00,2022-07-01 00:00:00,33280.64,kWh (thousand Watt-hours),5726.28
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529311,2022-07-01 00:00:00,2022-08-01 00:00:00,35529.0,kWh (thousand Watt-hours),7046.79
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529312,2022-08-01 00:00:00,2022-09-01 00:00:00,36606.23,kWh (thousand Watt-hours),6712.86
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529313,2022-09-01 00:00:00,2022-10-01 00:00:00,35307.36,kWh (thousand Watt-hours),5229.09
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529314,2022-10-01 00:00:00,2022-11-01 00:00:00,34821.61,kWh (thousand Watt-hours),3238.15
Sherbourne Subway Stn,35000758,190080393,AUTO_Sherbourne Subway Stn-Electric,Electric - Grid,8451529315,2022-11-01 00:00:00,2022-12-01 00:00:00,34067.64,kWh (thousand Watt-hours),4362.32
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541043,2022-01-01 00:00:00,2022-02-01 00:00:00,3806.99,kWh (thousand Watt-hours),618.78
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541044,2022-02-01 00:00:00,2022-03-01 00:00:00,3248.75,kWh (thousand Watt-hours),546.41
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541045,2022-03-01 00:00:00,2022-04-01 00:00:00,3483.69,kWh (thousand Watt-hours),623.83
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541046,2022-04-01 00:00:00,2022-05-01 00:00:00,2921.06,kWh (thousand Watt-hours),543.83
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541047,2022-05-01 00:00:00,2022-06-01 00:00:00,2017.91,kWh (thousand Watt-hours),413.39
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541048,2022-06-01 00:00:00,2022-07-01 00:00:00,2982.84,kWh (thousand Watt-hours),558.01
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541049,2022-07-01 00:00:00,2022-08-01 00:00:00,4082.79,kWh (thousand Watt-hours),737.08
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541050,2022-08-01 00:00:00,2022-09-01 00:00:00,4137.47,kWh (thousand Watt-hours),744.44
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541051,2022-09-01 00:00:00,2022-10-01 00:00:00,2985.5,kWh (thousand Watt-hours),554.26
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541052,2022-10-01 00:00:00,2022-11-01 00:00:00,2896.97,kWh (thousand Watt-hours),543.82
Sir Adam Beck C.C.,34999254,190080551,AUTO_Sir Adam Beck C.C.-Electric,Electric - Grid,8451541053,2022-11-01 00:00:00,2022-12-01 00:00:00,3187.5,kWh (thousand Watt-hours),571.67
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541031,2022-01-01 00:00:00,2022-02-01 00:00:00,1707.46,cm (cubic meters),726.41
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541032,2022-02-01 00:00:00,2022-03-01 00:00:00,1231.46,cm (cubic meters),533.23
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541033,2022-03-01 00:00:00,2022-04-01 00:00:00,1076.74,cm (cubic meters),498.82
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541034,2022-04-01 00:00:00,2022-05-01 00:00:00,897.68,cm (cubic meters),447.51
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541035,2022-05-01 00:00:00,2022-06-01 00:00:00,235.01,cm (cubic meters),199.89
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541036,2022-06-01 00:00:00,2022-07-01 00:00:00,4.5,cm (cubic meters),47.31
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541037,2022-07-01 00:00:00,2022-08-01 00:00:00,2.4,cm (cubic meters),80.64
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541038,2022-08-01 00:00:00,2022-09-01 00:00:00,0.0,cm (cubic meters),83.85
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541039,2022-09-01 00:00:00,2022-10-01 00:00:00,7.2,cm (cubic meters),63.92
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541040,2022-10-01 00:00:00,2022-11-01 00:00:00,250.91,cm (cubic meters),242.37
Sir Adam Beck C.C.,34999254,190080552,AUTO_Sir Adam Beck C.C.-Natural Gas,Natural Gas,8451541041,2022-11-01 00:00:00,2022-12-01 00:00:00,884.3,cm (cubic meters),493.91
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535623,2022-01-01 00:00:00,2022-02-01 00:00:00,1231.83,kWh (thousand Watt-hours),243.49
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535624,2022-02-01 00:00:00,2022-03-01 00:00:00,1074.01,kWh (thousand Watt-hours),223.04
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535625,2022-03-01 00:00:00,2022-04-01 00:00:00,1303.31,kWh (thousand Watt-hours),270.63
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535626,2022-04-01 00:00:00,2022-05-01 00:00:00,2044.41,kWh (thousand Watt-hours),371.39
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535627,2022-05-01 00:00:00,2022-06-01 00:00:00,3423.72,kWh (thousand Watt-hours),560.13
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535628,2022-06-01 00:00:00,2022-07-01 00:00:00,3048.56,kWh (thousand Watt-hours),503.7
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535629,2022-07-01 00:00:00,2022-08-01 00:00:00,3419.3,kWh (thousand Watt-hours),554.39
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535630,2022-08-01 00:00:00,2022-09-01 00:00:00,3548.34,kWh (thousand Watt-hours),574.43
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535631,2022-09-01 00:00:00,2022-10-01 00:00:00,3835.57,kWh (thousand Watt-hours),617.89
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535632,2022-10-01 00:00:00,2022-11-01 00:00:00,3494.87,kWh (thousand Watt-hours),571.62
Sir Winston Churchill Park,35000000,190080576,AUTO_Sir Winston Churchill Park-Electric,Electric - Grid,8451535633,2022-11-01 00:00:00,2022-12-01 00:00:00,1506.31,kWh (thousand Watt-hours),298.7
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535635,2022-01-01 00:00:00,2022-02-01 00:00:00,1134.01,cm (cubic meters),532.29
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535636,2022-02-01 00:00:00,2022-03-01 00:00:00,404.18,cm (cubic meters),263.34
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535637,2022-03-01 00:00:00,2022-04-01 00:00:00,313.56,cm (cubic meters),204.3
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535638,2022-04-01 00:00:00,2022-05-01 00:00:00,167.61,cm (cubic meters),109.2
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535639,2022-05-01 00:00:00,2022-06-01 00:00:00,24.86,cm (cubic meters),16.2
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535640,2022-06-01 00:00:00,2022-07-01 00:00:00,1.65,cm (cubic meters),-16.74
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535641,2022-07-01 00:00:00,2022-08-01 00:00:00,25.5,cm (cubic meters),-259.45
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535642,2022-08-01 00:00:00,2022-09-01 00:00:00,32.53,cm (cubic meters),-233.56
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535643,2022-09-01 00:00:00,2022-10-01 00:00:00,158.0,cm (cubic meters),157.6
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535644,2022-10-01 00:00:00,2022-11-01 00:00:00,447.74,cm (cubic meters),289.93
Sir Winston Churchill Park,35000000,190080577,AUTO_Sir Winston Churchill Park-Natural Gas,Natural Gas,8451535645,2022-11-01 00:00:00,2022-12-01 00:00:00,708.15,cm (cubic meters),338.83
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522835,2022-01-01 00:00:00,2022-02-01 00:00:00,13760.61,kWh (thousand Watt-hours),1994.13
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522836,2022-02-01 00:00:00,2022-03-01 00:00:00,13268.66,kWh (thousand Watt-hours),1930.14
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522837,2022-03-01 00:00:00,2022-04-01 00:00:00,13904.95,kWh (thousand Watt-hours),2131.58
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522838,2022-04-01 00:00:00,2022-05-01 00:00:00,12919.04,kWh (thousand Watt-hours),1973.66
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522839,2022-05-01 00:00:00,2022-06-01 00:00:00,13516.99,kWh (thousand Watt-hours),2078.37
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522840,2022-06-01 00:00:00,2022-07-01 00:00:00,12576.56,kWh (thousand Watt-hours),1956.26
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522841,2022-07-01 00:00:00,2022-08-01 00:00:00,12569.04,kWh (thousand Watt-hours),1940.8
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522842,2022-08-01 00:00:00,2022-09-01 00:00:00,12049.4,kWh (thousand Watt-hours),1851.34
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522843,2022-09-01 00:00:00,2022-10-01 00:00:00,9705.37,kWh (thousand Watt-hours),1507.68
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522844,2022-10-01 00:00:00,2022-11-01 00:00:00,7788.43,kWh (thousand Watt-hours),1210.35
South District Office & Workshop,34999132,190080709,AUTO_South District Office & Workshop-Electric,Electric - Grid,8451522845,2022-11-01 00:00:00,2022-12-01 00:00:00,9359.32,kWh (thousand Watt-hours),1442.15
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522859,2022-01-01 00:00:00,2022-02-01 00:00:00,4829.83,cm (cubic meters),1863.93
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522860,2022-02-01 00:00:00,2022-03-01 00:00:00,4319.03,cm (cubic meters),1679.14
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522861,2022-03-01 00:00:00,2022-04-01 00:00:00,2911.0,cm (cubic meters),1231.1
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522862,2022-04-01 00:00:00,2022-05-01 00:00:00,2444.72,cm (cubic meters),1112.01
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522863,2022-05-01 00:00:00,2022-06-01 00:00:00,472.21,cm (cubic meters),319.46
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522864,2022-06-01 00:00:00,2022-07-01 00:00:00,97.33,cm (cubic meters),198.13
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522865,2022-07-01 00:00:00,2022-08-01 00:00:00,96.53,cm (cubic meters),183.59
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522866,2022-08-01 00:00:00,2022-09-01 00:00:00,82.78,cm (cubic meters),174.15
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522867,2022-09-01 00:00:00,2022-10-01 00:00:00,283.86,cm (cubic meters),299.97
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522868,2022-10-01 00:00:00,2022-11-01 00:00:00,1710.38,cm (cubic meters),936.74
South District Office & Workshop,34999132,190080710,AUTO_South District Office & Workshop-Natural Gas,Natural Gas,8451522869,2022-11-01 00:00:00,2022-12-01 00:00:00,2116.92,cm (cubic meters),1153.56
